"semana","SKU","Descripcion","Familia","Codigo_familia","Subfamilia","Unidad_medida","clasificacion_ABC","nivel_servicio_objetivo","lambda_sku","costo_unitario","margen_bruto","precio_venta","factor_estacional","demanda_semanal","inventario_inicial","unidades_recibidas","ventas","demanda_insatisfecha","quiebre_stock","devoluciones","inventario_final","posicion_inventario","punto_reorden","stock_seguridad","pedido_realizado","cantidad_pedida","lead_time_pedido","valor_inventario_final","costo_mantener_sem","costo_faltante_sem","costo_ordenar_sem"
27,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,0.9816,35,23,0,23,12,1,0,0,33,38.06,17.29,1,26,0.364,0,0,33336.66,20000
28,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,1.0164,15,0,56,15,0,0,0,41,41,38.06,17.29,0,0,NA,118625.73,570.32,0,0
29,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,0.9829,34,41,0,34,0,0,0,7,7,38.06,17.29,1,52,1.01,20253.17,97.37,0,20000
30,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,0.9677,27,7,47,27,0,0,0,27,27,38.06,17.29,1,32,1.552,78119.38,375.57,0,20000
31,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,1.0712,11,27,0,11,0,0,0,16,46,38.06,17.29,0,0,NA,46292.97,222.56,0,0
32,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,0.9756,13,16,30,13,0,0,0,33,33,38.06,17.29,1,26,1.062,95479.25,459.03,0,20000
33,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,1.0827,24,33,26,24,0,0,0,35,35,38.06,17.29,1,24,0.442,101265.87,486.86,0,20000
34,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,1.0812,18,35,24,18,0,0,0,41,41,38.06,17.29,0,0,NA,118625.73,570.32,0,0
35,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,1.1332,20,41,0,20,0,0,0,21,21,38.06,17.29,1,38,0.383,60759.52,292.11,0,20000
36,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,1.1491,35,21,35,35,0,0,0,21,21,38.06,17.29,1,38,0.883,60759.52,292.11,0,20000
37,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,1.0728,10,21,35,10,0,0,0,46,46,38.06,17.29,0,0,NA,133092.28,639.87,0,0
38,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,1.0968,29,46,0,29,0,0,0,17,17,38.06,17.29,1,42,0.968,49186.28,236.47,0,20000
39,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,1.0428,24,17,37,24,0,0,0,30,30,38.06,17.29,1,29,1.241,86799.31,417.3,0,20000
40,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,1.0768,14,30,27,14,0,0,0,43,43,38.06,17.29,0,0,NA,124412.35,598.14,0,0
41,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,1.154,17,43,0,17,0,0,0,26,26,38.06,17.29,1,33,0.963,75226.07,361.66,0,20000
42,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,1.1502,27,26,31,27,0,0,0,30,30,38.06,17.29,1,29,1.261,86799.31,417.3,0,20000
43,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,1.1292,45,30,28,45,0,0,1,13,13,38.06,17.29,1,46,1.438,37613.04,180.83,0,20000
44,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,1.094,27,13,43,27,0,0,0,29,29,38.06,17.29,1,30,0.243,83906,403.39,0,20000
45,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,1.1209,39,29,29,39,0,0,0,19,19,38.06,17.29,1,40,0.96,54972.9,264.29,0,20000
46,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,1.0917,14,19,38,14,0,0,0,43,43,38.06,17.29,0,0,NA,124412.35,598.14,0,0
47,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,1.0978,16,43,0,16,0,0,0,27,27,38.06,17.29,1,32,0.308,78119.38,375.57,0,20000
48,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,1.2834,37,27,31,37,0,0,0,21,21,38.06,17.29,1,38,0.83,60759.52,292.11,0,20000
49,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,1.1348,31,21,35,31,0,0,0,25,25,38.06,17.29,1,34,0.308,72332.76,347.75,0,20000
50,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,1.0539,25,25,33,25,0,0,0,33,33,38.06,17.29,1,26,2.359,95479.25,459.03,0,20000
51,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,1.125,28,33,0,28,0,0,0,5,29,38.06,17.29,1,30,0.275,14466.55,69.55,0,20000
52,"FER-ANC-003","Anclaje Expansivo 1/4""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,20.7663,2893.31,0.4898,5671.37,1.1528,29,5,53,29,0,0,0,29,29,38.06,17.29,1,30,2.23,83906,403.39,0,20000
1,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.9338,23,147,0,23,0,0,0,124,124,94.43,42.07,0,0,NA,894580.33,4300.87,0,0
2,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.0343,35,124,0,35,0,0,0,89,89,94.43,42.07,1,58,0.546,642077.81,3086.91,0,20000
3,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.9728,61,89,55,61,0,0,0,83,83,94.43,42.07,1,64,1.824,598791.67,2878.81,0,20000
4,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.897,26,83,0,26,0,0,2,57,116,94.43,42.07,0,0,NA,411218.38,1977.01,0,0
5,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.0009,53,57,61,53,0,0,0,65,65,94.43,42.07,1,82,0.789,468933.23,2254.49,0,20000
6,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.9573,52,65,80,52,0,0,0,93,93,94.43,42.07,1,54,0.64,670935.24,3225.65,0,20000
7,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.9628,35,93,47,35,0,0,1,105,105,94.43,42.07,0,0,NA,757507.53,3641.86,0,0
8,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.9611,45,105,1,45,0,0,0,61,61,94.43,42.07,1,86,2.209,440075.81,2115.75,0,20000
9,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.8963,32,61,0,32,0,0,1,29,111,94.43,42.07,0,0,NA,209216.37,1005.85,0,0
10,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.957,32,29,83,32,0,0,0,80,80,94.43,42.07,1,67,0.453,577148.6,2774.75,0,20000
11,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.9242,37,80,61,37,0,0,1,104,104,94.43,42.07,0,0,NA,750293.18,3607.18,0,0
12,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.9517,52,104,1,52,0,0,0,53,53,94.43,42.07,1,94,0.672,382360.95,1838.27,0,20000
13,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.8431,50,53,92,50,0,0,0,95,95,94.43,42.07,0,0,NA,685363.96,3295.02,0,0
14,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.8697,44,95,0,44,0,0,0,51,51,94.43,42.07,1,96,0.424,367932.23,1768.9,0,20000
15,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.8884,50,51,89,50,0,0,0,90,90,94.43,42.07,1,57,0.639,649292.17,3121.6,0,20000
16,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.78,24,90,55,24,0,0,1,121,121,94.43,42.07,0,0,NA,872937.25,4196.81,0,0
17,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.7826,39,121,1,39,0,0,0,83,83,94.43,42.07,1,64,1.035,598791.67,2878.81,0,20000
18,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.8824,90,83,62,90,0,0,2,55,55,94.43,42.07,1,92,0.775,396789.66,1907.64,0,20000
19,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.8478,82,55,88,82,0,0,0,61,61,94.43,42.07,1,86,0.526,440075.81,2115.75,0,20000
20,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.8498,30,61,81,30,0,0,0,112,112,94.43,42.07,0,0,NA,808008.04,3884.65,0,0
21,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.8404,63,112,0,63,0,0,0,49,49,94.43,42.07,1,98,0.426,353503.52,1699.54,0,20000
22,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.8462,27,49,85,27,0,0,0,107,107,94.43,42.07,0,0,NA,771936.25,3711.23,0,0
23,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.8974,51,107,0,51,0,0,0,56,56,94.43,42.07,1,91,1.066,404004.02,1942.33,0,20000
24,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.9002,28,56,89,28,0,0,0,117,117,94.43,42.07,0,0,NA,844079.82,4058.08,0,0
25,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.8767,48,117,0,48,0,0,1,69,69,94.43,42.07,1,78,0.853,497790.66,2393.22,0,20000
26,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.8615,47,69,78,47,0,0,1,100,100,94.43,42.07,0,0,NA,721435.75,3468.44,0,0
27,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.9569,75,100,1,75,0,0,0,26,26,94.43,42.07,1,121,0.685,187573.29,901.79,0,20000
28,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.9136,14,26,109,14,0,0,0,121,121,94.43,42.07,0,0,NA,872937.25,4196.81,0,0
29,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,0.996,64,121,0,64,0,0,4,57,57,94.43,42.07,1,90,1.132,411218.38,1977.01,0,20000
30,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.0317,91,57,91,91,0,0,2,57,57,94.43,42.07,1,90,0.726,411218.38,1977.01,0,20000
31,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.0634,30,57,84,30,0,0,0,111,111,94.43,42.07,0,0,NA,800793.68,3849.97,0,0
32,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.0557,26,111,0,26,0,0,0,85,85,94.43,42.07,1,62,0.326,613220.38,2948.17,0,20000
33,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.0203,16,85,60,16,0,0,0,129,129,94.43,42.07,0,0,NA,930652.11,4474.29,0,0
34,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.168,54,129,0,54,0,0,0,75,75,94.43,42.07,1,72,1.372,541076.81,2601.33,0,20000
35,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.0716,41,75,70,41,0,0,2,104,104,94.43,42.07,0,0,NA,750293.18,3607.18,0,0
36,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.0518,42,104,2,42,0,0,0,64,64,94.43,42.07,1,83,1.013,461718.88,2219.8,0,20000
37,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.0531,39,64,79,39,0,0,1,104,104,94.43,42.07,0,0,NA,750293.18,3607.18,0,0
38,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.1746,43,104,1,43,0,0,1,62,62,94.43,42.07,1,85,0.286,447290.16,2150.43,0,20000
39,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.1208,83,62,77,83,0,0,0,56,56,94.43,42.07,1,91,1.029,404004.02,1942.33,0,20000
40,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.0826,74,56,78,74,0,0,0,60,60,94.43,42.07,1,87,1.343,432861.45,2081.06,0,20000
41,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.1467,52,60,82,52,0,0,0,90,90,94.43,42.07,1,57,1.237,649292.17,3121.6,0,20000
42,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.1823,81,90,54,81,0,0,0,63,63,94.43,42.07,1,84,1.203,454504.52,2185.12,0,20000
43,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.0599,46,63,71,46,0,0,0,88,88,94.43,42.07,1,59,0.643,634863.46,3052.23,0,20000
44,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.1431,49,88,57,49,0,0,0,96,96,94.43,42.07,0,0,NA,692578.32,3329.7,0,0
45,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.1977,58,96,0,58,0,0,1,38,38,94.43,42.07,1,109,0.241,274145.58,1318.01,0,20000
46,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.0182,47,38,106,47,0,0,0,97,97,94.43,42.07,0,0,NA,699792.67,3364.39,0,0
47,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.1535,57,97,0,57,0,0,0,40,40,94.43,42.07,1,107,1.078,288574.3,1387.38,0,20000
48,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.0303,49,40,103,49,0,0,0,94,94,94.43,42.07,1,53,1.501,678149.6,3260.33,0,20000
49,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.1216,47,94,0,47,0,0,0,47,98,94.43,42.07,0,0,NA,339074.8,1630.17,0,0
50,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.0542,24,47,51,24,0,0,0,74,74,94.43,42.07,1,73,0.975,533862.45,2566.65,0,20000
51,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.0658,37,74,70,37,0,0,0,107,107,94.43,42.07,0,0,NA,771936.25,3711.23,0,0
52,"FER-ANC-004","Anclaje Expansivo 3/8""","Tornillería y Consumibles","FER","Anclajes y chazos","caja","C",0.9,52.3558,7214.36,0.3599,11270.39,1.02,70,107,0,70,0,0,2,37,37,94.43,42.07,1,110,1.394,266931.23,1283.32,0,20000
1,"FER-ANC-005","Anclaje Químico 300 ml","Tornillería y Consumibles","FER","Anclajes y chazos","unidad","B",0.95,12.5653,86302.69,0.3599,134834.21,1.1046,12,39,0,12,0,0,1,27,27,26.46,13.89,0,0,NA,2330172.6,11202.75,0,0
2,"FER-ANC-005","Anclaje Químico 300 ml","Tornillería y Consumibles","FER","Anclajes y chazos","unidad","B",0.95,12.5653,86302.69,0.3599,134834.21,0.9763,14,27,1,14,0,0,0,14,14,26.46,13.89,1,25,1.167,1208237.64,5808.83,0,20000
3,"FER-ANC-005","Anclaje Químico 300 ml","Tornillería y Consumibles","FER","Anclajes y chazos","unidad","B",0.95,12.5653,86302.69,0.3599,134834.21,0.9571,6,14,24,6,0,0,0,32,32,26.46,13.89,0,0,NA,2761686.04,13277.34,0,0
4,"FER-ANC-005","Anclaje Químico 300 ml","Tornillería y Consumibles","FER","Anclajes y chazos","unidad","B",0.95,12.5653,86302.69,0.3599,134834.21,0.994,16,32,0,16,0,0,1,16,16,26.46,13.89,1,23,0.876,1380843.02,6638.67,0,20000
5,"FER-ANC-005","Anclaje Químico 300 ml","Tornillería y Consumibles","FER","Anclajes y chazos","unidad","B",0.95,12.5653,86302.69,0.3599,134834.21,1.0443,14,16,24,14,0,0,0,26,26,26.46,13.89,1,13,1.071,2243869.91,10787.84,0,20000
6,"FER-ANC-005","Anclaje Químico 300 ml","Tornillería y Consumibles","FER","Anclajes y chazos","unidad","B",0.95,12.5653,86302.69,0.3599,134834.21,0.9605,15,26,12,15,0,0,0,23,23,26.46,13.89,1,16,1.507,1984961.84,9543.09,0,20000
7,"FER-ANC-005","Anclaje Químico 300 ml","Tornillería y Consumibles","FER","Anclajes y chazos","unidad","B",0.95,12.5653,86302.69,0.3599,134834.21,1.0058,5,23,0,5,0,0,0,18,33,26.46,13.89,0,0,NA,1553448.4,7468.5,0,0
8,"FER-ANC-005","Anclaje Químico 300 ml","Tornillería y Consumibles","FER","Anclajes y chazos","unidad","B",0.95,12.5653,86302.69,0.3599,134834.21,0.9166,4,18,15,4,0,0,0,29,29,26.46,13.89,0,0,NA,2502777.98,12032.59,0,0
9,"FER-ANC-005","Anclaje Químico 300 ml","Tornillería y Consumibles","FER","Anclajes y chazos","unidad","B",0.95,12.5653,86302.69,0.3599,134834.21,0.9565,7,29,0,7,0,0,0,22,22,26.46,13.89,1,17,1.16,1898659.15,9128.17,0,20000
10,"FER-ANC-005","Anclaje Químico 300 ml","Tornillería y Consumibles","FER","Anclajes y chazos","unidad","B",0.95,12.5653,86302.69,0.3599,134834.21,0.9002,11,22,15,11,0,0,1,26,26,26.46,13.89,1,13,1.189,2243869.91,10787.84,0,20000
11,"FER-ANC-005","Anclaje Químico 300 ml","Tornillería y Consumibles","FER","Anclajes y chazos","unidad","B",0.95,12.5653,86302.69,0.3599,134834.21,0.8018,11,26,14,11,0,0,0,29,29,26.46,13.89,0,0,NA,2502777.98,12032.59,0,0
12,"FER-ANC-005","Anclaje Químico 300 ml","Tornillería y Consumibles","FER","Anclajes y chazos","unidad","B",0.95,12.5653,86302.69,0.3599,134834.21,0.8597,3,29,0,3,0,0,0,26,26,26.46,13.89,1,13,0.553,2243869.91,10787.84,0,20000
13,"FER-ANC-005","Anclaje Químico 300 ml","Tornillería y Consumibles","FER","Anclajes y chazos","unidad","B",0.95,12.5653,86302.69,0.3599,134834.21,0.7913,16,26,12,16,0,0,2,22,22,26.46,13.89,1,17,1.003,1898659.15,9128.17,0,20000
14,"FER-ANC-005","Anclaje Químico 300 ml","Tornillería y Consumibles","FER","Anclajes y chazos","unidad","B",0.95,12.5653,86302.69,0.3599,134834.21,0.9279,16,22,19,16,0,0,0,25,25,26.46,13.89,1,14,1.24,2157567.22,10372.92,0,20000
15,"FER-ANC-005","Anclaje Químico 300 ml","Tornillería y Consumibles","FER","Anclajes y chazos","unidad","B",0.95,12.5653,86302.69,0.3599,134834.21,0.8877,17,25,14,17,0,0,0,22,22,26.46,13.89,1,17,1.312,1898659.15,9128.17,0,20000
16,"FER-ANC-005","Anclaje Químico 300 ml","Tornillería y Consumibles","FER","Anclajes y chazos","unidad","B",0.95,12.5653,86302.69,0.3599,134834.21,0.8864,11,22,15,11,0,0,0,26,26,26.46,13.89,1,13,1.999,2243869.91,10787.84,0,20000
17,"FER-ANC-005","Anclaje Químico 300 ml","Tornillería y Consumibles","FER","Anclajes y chazos","unidad","B",0.95,12.5653,86302.69,0.3599,134834.21,0.9249,9,26,0,9,0,0,0,17,29,26.46,13.89,0,0,NA,1467145.71,7053.59,0,0
18,"FER-ANC-005","Anclaje Químico 300 ml","Tornillería y Consumibles","FER","Anclajes y chazos","unidad","B",0.95,12.5653,86302.69,0.3599,134834.21,0.7871,9,17,12,9,0,0,0,20,20,26.46,13.89,1,19,0.441,1726053.78,8298.34,0,20000
19,"FER-ANC-005","Anclaje Químico 300 ml","Tornillería y Consumibles","FER","Anclajes y chazos","unidad","B",0.95,12.5653,86302.69,0.3599,134834.21,0.8289,14,20,18,14,0,0,0,24,24,26.46,13.89,1,15,0.945,2071264.53,9958,0,20000
20,"FER-ANC-005","Anclaje Químico 300 ml","Tornillería y Consumibles","FER","Anclajes y chazos","unidad","B",0.95,12.5653,86302.69,0.3599,134834.21,0.8548,9,24,14,9,0,0,0,29,29,26.46,13.89,0,0,NA,2502777.98,12032.59,0,0
21,"FER-ANC-005","Anclaje Químico 300 ml","Tornillería y Consumibles","FER","Anclajes y chazos","unidad","B",0.95,12.5653,86302.69,0.3599,134834.21,0.8571,7,29,0,7,0,0,0,22,22,26.46,13.89,1,17,0.732,1898659.15,9128.17,0,20000
22,"FER-ANC-005","Anclaje Químico 300 ml","Tornillería y Consumibles","FER","Anclajes y chazos","unidad","B",0.95,12.5653,86302.69,0.3599,134834.21,0.8484,5,22,16,5,0,0,0,33,33,26.46,13.89,0,0,NA,2847988.73,13692.25,0,0
